epoch_id,median_real,median_fake,mean_real,mean_fake,gen_loss,disc_loss,time
123,1024.0936,567.1862,1013.1473,609.85077,1859.0814,1806.3983,331.25
124,1026.5005,570.9692,1014.2565,611.3971,1853.7561,1805.8057,332.6
125,1020.56824,571.79376,1011.4501,611.8975,1849.2395,1807.6324,343.65
126,1024.7661,572.4708,1013.401,611.6344,1858.5933,1807.5387,352.1
127,1025.1188,569.1442,1015.187,610.3062,1861.0079,1803.7498,340.14
128,1029.8239,565.267,1016.38324,606.9255,1873.4813,1797.4912,337.12
129,1033.364,562.64996,1018.4866,605.5454,1880.1571,1793.9673,330.21
130,1031.0038,562.6069,1018.18604,606.1045,1869.2803,1796.1105,323.27
131,1036.4327,557.45325,1021.3636,602.7154,1890.3246,1786.4178,338.24
132,1031.3652,567.4867,1016.26086,608.90125,1874.3759,1800.746,338.98
133,1025.5968,569.15674,1012.68646,611.2858,1853.9481,1808.2544,327.39
134,1032.4208,563.8501,1017.1357,606.3959,1879.9111,1796.3654,322.8
135,1032.3281,564.0658,1017.43646,607.4001,1876.065,1796.9633,322.29
136,1032.088,563.51483,1017.0565,607.3259,1870.6537,1798.4702,322.85
137,1029.9075,567.7514,1014.95245,609.7866,1863.3368,1803.4152,322.98
138,1022.96826,568.7166,1013.32776,610.5973,1854.9569,1805.7401,322.29
139,1035.9691,561.8948,1019.2103,604.84155,1886.9584,1792.4379,323.39
140,1033.5311,561.69904,1018.7315,604.1169,1886.5627,1791.6558,323.43
141,1026.8308,568.05994,1014.2408,609.8955,1861.6013,1807.25,323.34
142,1033.6887,563.1393,1016.63684,607.2975,1872.7911,1798.3625,322.41
143,1032.6385,562.4464,1016.51013,605.45233,1884.1383,1796.3602,332.12
144,1033.922,563.9695,1018.9629,606.20605,1877.3483,1793.2267,326.06
145,1032.9259,561.7935,1018.74896,604.1917,1884.1085,1791.5319,327.82
146,1039.8419,558.8678,1021.55145,603.4046,1889.9713,1789.006,328.44
147,1039.3815,559.7699,1022.2783,602.3234,1903.1388,1785.519,327.75
148,1040.4897,559.4309,1022.41205,603.145,1898.2532,1786.4203,323.86
149,1041.8538,554.35187,1024.4304,599.8527,1909.4884,1780.1376,336.98
150,1032.8221,564.5649,1017.53186,606.69763,1877.2286,1795.9316,323.21
151,1037.7751,559.04816,1021.98773,603.1419,1892.982,1786.8367,321.0
152,1033.5132,560.8192,1019.5436,605.18207,1882.5558,1790.6918,330.28
153,1034.9275,559.4659,1020.3104,603.71576,1886.547,1790.8241,330.18
154,1038.3916,557.91974,1021.76996,602.1002,1903.0917,1785.8373,332.39
155,1037.5962,559.0307,1020.9698,602.1122,1903.2028,1785.7164,334.1
156,1044.2661,552.6303,1025.1548,599.11163,1915.2416,1778.3456,334.73
157,1046.3026,553.33386,1024.5044,599.9461,1917.9968,1781.505,333.78
158,1040.558,555.3675,1022.4929,601.1013,1907.822,1786.7604,312.97
159,1044.0348,552.9286,1024.5515,599.1303,1918.1112,1780.0807,309.35
160,1042.2878,555.33246,1023.1612,600.88275,1907.2103,1783.6268,308.02
161,1047.9027,552.8647,1025.9443,598.8478,1908.121,1776.856,310.21
162,1045.3893,552.1164,1024.5569,599.67285,1904.7053,1783.1006,332.76
163,1049.4379,551.6892,1028.0089,597.0896,1928.7748,1772.1125,337.27
164,1047.6881,551.26166,1026.8408,598.4305,1920.1029,1777.5354,334.22
165,1048.653,550.6243,1027.7731,597.2799,1932.8156,1772.4066,333.8
166,1048.4137,554.89777,1025.0166,599.80646,1915.878,1780.9806,333.88
167,1045.015,554.5317,1023.4836,599.9169,1917.4615,1782.8915,330.59
168,1055.5391,548.58167,1028.715,596.8791,1935.2748,1772.7783,330.18
169,1049.1403,551.4357,1027.441,598.0274,1919.4464,1774.9448,330.15
170,1054.4618,548.3653,1031.5586,594.7391,1941.751,1765.6572,326.95
171,1055.2961,546.39935,1029.881,594.71875,1934.9316,1767.8206,328.85
172,1049.2108,550.9866,1025.5183,597.53076,1929.8522,1777.4111,326.89
173,1044.3899,550.64923,1025.699,597.37756,1928.0695,1775.6875,320.5
174,1048.5779,549.1666,1028.099,596.3288,1925.1125,1772.4617,317.44
175,1045.5848,550.98956,1025.799,598.08264,1921.3632,1775.445,317.44
176,1050.1772,549.5969,1028.3749,596.2546,1937.4302,1772.5222,317.53
177,1049.8402,548.27673,1028.8116,596.4396,1929.7339,1772.4528,318.33
178,1054.6067,545.2843,1029.875,594.08386,1945.8464,1767.2649,318.69
179,1057.5481,542.8347,1030.989,592.9724,1953.059,1765.8339,314.44
180,1052.449,547.4349,1029.0342,595.6646,1937.2957,1771.5857,312.57
181,1051.7391,550.1956,1028.4407,597.1209,1930.3894,1773.0326,312.44
182,1058.0991,542.68054,1032.0587,590.40857,1962.1292,1759.1233,312.77
183,1054.2433,543.41516,1031.4935,591.4758,1951.3861,1764.0474,312.81
184,1053.3724,547.68134,1030.33,594.2799,1942.737,1766.765,312.99
185,1051.6147,546.61017,1030.5251,593.93933,1942.8618,1767.4735,312.79
186,1051.7859,549.9354,1028.7106,596.7689,1937.1925,1771.9955,313.46
187,1064.4991,540.9016,1036.4705,588.3906,1980.581,1752.8513,316.86
188,1059.9579,545.3123,1032.8809,592.30707,1963.8799,1761.479,312.51
189,1061.447,544.2784,1034.2029,591.35596,1960.8502,1760.0333,313.84
190,1067.4451,535.684,1038.9578,585.6862,1990.6572,1746.6328,318.42
191,1059.2214,542.85187,1032.3065,591.0007,1967.4388,1761.1992,320.11
192,1059.6866,542.4588,1033.4103,591.56036,1955.5017,1760.6859,314.01
193,1057.6361,545.4728,1032.7136,593.51825,1942.2164,1763.488,333.05
194,1053.3302,549.27545,1029.6398,595.4621,1946.5875,1771.2139,329.12
